TextBlob,brand,clean,favourites_count,followers_count,friends_count,id,location,name,orig,polarity,pubdate,screen_name,sentiment,statuses_count,subjectivity,user_id,verified
the next generation xiaomi mi tv box 4 se for chinese ...  ,xiaomi,the next generation xiaomi mi tv box 4 se for chinese ...  ,3,235,0,1083071272391766016,iran,xiaomi,The next generation Xiaomi Mi Tv Box 4 SE for Chinese ... https://t.co/NToQaNTuxw https://t.co/uOXeW0AGCg,0.0,Wed Jan 09 18:41:28 +0000 2019,Asadiweb,neutral,21824,0.0,75009915,False
"i liked a @youtube video  tech talks #708 - poco f1 update, xiaomi black shark, qualcomm 5g devices, redmi y2,",xiaomi,"i liked a @youtube video  tech talks #708 - poco f1 update, xiaomi black shark, qualcomm 5g devices, redmi y2,",0,7,20,1083071649325502465,"Ghaziabad, India",SushAnt KumAr,"I liked a @YouTube video https://t.co/yUEt3U2ykz Tech Talks #708 - Poco F1 Update, Xiaomi Black Shark, Qualcomm 5G Devices, Redmi Y2,",0.21666666666666667,Wed Jan 09 18:42:58 +0000 2019,i_am_shenki,positive,264,0.6166666666666667,808038263533338624,False
the next generation xiaomi mi tv box 4 se for chinese ... ,xiaomi,the next generation xiaomi mi tv box 4 se for chinese ... ,3,235,0,1083071715905888259,iran,xiaomi,The next generation Xiaomi Mi Tv Box 4 SE for Chinese ... https://t.co/NToQaNTuxw,0.0,Wed Jan 09 18:43:14 +0000 2019,Asadiweb,neutral,21826,0.0,75009915,False
@aiova3 @ashwani_mahajan east india company mi xiaomi now selling ball pen for rs 179 and tshirts for 399 - they ar ,xiaomi,@aiova3 @ashwani_mahajan east india company mi xiaomi now selling ball pen for rs 179 and tshirts for 399 - they ar ,0,0,1,1083071828497698817,,hajri,@AIOVA3 @ashwani_mahajan EAST INDIA COMPANY MI XIAOMI NOW SELLING BALL PEN FOR RS 179 AND TSHIRTS FOR 399 - THEY AR… https://t.co/fePJKMTv26,0.0,Wed Jan 09 18:43:41 +0000 2019,hajri30133595,neutral,34,0.0,909441100888150018,False
@xiaomi when it going to be launch in india,xiaomi,@xiaomi when it going to be launch in india,2,20,36,1083072001223286784,madurai,muneeswar,@xiaomi when it going to be launch in india,0.0,Wed Jan 09 18:44:22 +0000 2019,munees06,neutral,4,0.0,194890406,False
the next generation xiaomi mi tv box 4 se for chinese  ,xiaomi,the next generation xiaomi mi tv box 4 se for chinese  ,3,235,0,1083072024975761410,iran,xiaomi,The next generation Xiaomi Mi Tv Box 4 SE for Chinese … https://t.co/jDoRxxW7IR https://t.co/50KIXgdaL8,0.0,Wed Jan 09 18:44:27 +0000 2019,Asadiweb,neutral,21828,0.0,75009915,False
@xiaomi when it going to be launch in india,xiaomi,@xiaomi when it going to be launch in india,2,20,36,1083072128092532736,madurai,muneeswar,@xiaomi when it going to be launch in india,0.0,Wed Jan 09 18:44:52 +0000 2019,munees06,neutral,5,0.0,194890406,False
xiaomi mi band 3 smart sports bracelet tracker heart rate sleep monitor call reject intelligent remind fitness pedo ,xiaomi,xiaomi mi band 3 smart sports bracelet tracker heart rate sleep monitor call reject intelligent remind fitness pedo ,76,822,4998,1083072135067828226,Yes Duabi,Pradhan Home Appliance,Xiaomi Mi Band 3 Smart Sports Bracelet Tracker Heart Rate Sleep Monitor Call Reject Intelligent Remind Fitness Pedo… https://t.co/ig2ZkKEdaz,0.5071428571428571,Wed Jan 09 18:44:54 +0000 2019,HomePradhan,positive,562,0.7714285714285715,1043438899928985600,False
"i liked a @youtube video  tech talks #708 - poco f1 update, xiaomi black shark, qualcomm 5g devices, redmi y2,",xiaomi,"i liked a @youtube video  tech talks #708 - poco f1 update, xiaomi black shark, qualcomm 5g devices, redmi y2,",35,10,127,1083072257285636102,"Hyderabad, India",Vinay Kumar,"I liked a @YouTube video https://t.co/BQQd4Y4Rxp Tech Talks #708 - Poco F1 Update, Xiaomi Black Shark, Qualcomm 5G Devices, Redmi Y2,",0.21666666666666667,Wed Jan 09 18:45:23 +0000 2019,vkdrlg,positive,728,0.6166666666666667,4906715900,False
i liked a @youtube video  xiaomi mi mix 3 unboxing y primeras impresiones -la selfiecam escondida-,xiaomi,i liked a @youtube video  xiaomi mi mix 3 unboxing y primeras impresiones -la selfiecam escondida-,697,28,502,1083072461120376832,Santiago de cali Colombia,Jeferson Andres Quiñones Ramos,I liked a @YouTube video https://t.co/0QFd8dZy6x Xiaomi Mi MIX 3 unboxing y primeras impresiones -la selfiecam ESCONDIDA-,0.6,Wed Jan 09 18:46:11 +0000 2019,jefersonandre41,positive,940,0.8,487816135,False
"xiaomi mi band 3 with oled heart rate monitor and more activities , black  via @souq",xiaomi,"xiaomi mi band 3 with oled heart rate monitor and more activities , black  via @souq",76,822,4998,1083073237884514305,Yes Duabi,Pradhan Home Appliance,"Xiaomi Mi Band 3 with OLED Heart Rate Monitor and more activities , Black https://t.co/M7Nyh4f4Rj via @Souq",0.16666666666666669,Wed Jan 09 18:49:17 +0000 2019,HomePradhan,positive,563,0.4666666666666667,1043438899928985600,False
@aiova3 @ashwani_mahajan mi xiaomi now started selling ball pen for rs 179 and tshirts too for 399 - they are tryin ,xiaomi,@aiova3 @ashwani_mahajan mi xiaomi now started selling ball pen for rs 179 and tshirts too for 399 - they are tryin ,0,0,1,1083073414934466560,,hajri,@AIOVA3 @ashwani_mahajan MI XIAOMI NOW STARTED SELLING BALL PEN FOR RS 179 AND TSHIRTS TOO FOR 399 - THEY ARE TRYIN… https://t.co/qtl9qWqFp2,0.0,Wed Jan 09 18:49:59 +0000 2019,hajri30133595,neutral,34,0.0,909441100888150018,False
deal of the day &gt;&gt; xiaomi mijia dfb201cm small rice cooker 1.6l 400w app linkage non-stick rice cooker check it out ,xiaomi,deal of the day &gt;&gt; xiaomi mijia dfb201cm small rice cooker 1.6l 400w app linkage non-stick rice cooker check it out ,90,1728,1286,1083073659252686849,USA,Maria D. Pedro - USA | Hot Deals - Deal of the day,Deal of the Day &gt;&gt; XIAOMI Mijia DFB201CM Small Rice Cooker 1.6L 400W APP Linkage Non-stick rice Cooker Check it out… https://t.co/jDXwFdQ5jH,-0.25,Wed Jan 09 18:50:57 +0000 2019,sontanarafil,negative,193649,0.4,2422409521,False
"xiaomi redmi 6a black 2/32 gb
global version (with band 20)
the rom on this phone supports ota and is multilingual. ",xiaomi,"xiaomi redmi 6a black 2/32 gb
global version (with band 20)
the rom on this phone supports ota and is multilingual. ",6,7,29,1083073841092530176,,Mondo Xiaomi,"Xiaomi Redmi 6A Black 2/32 GB
Global Version (with band 20)
The ROM on this phone supports OTA and is multilingual.… https://t.co/YOF0UC15nK",-0.08333333333333333,Wed Jan 09 18:51:40 +0000 2019,mondoxiaomi,neutral,86,0.21666666666666667,1478214313,False
how to unlock bootloader of any xiaomi mobile 2019 (hindi):  via @youtube,xiaomi,how to unlock bootloader of any xiaomi mobile 2019 (hindi):  via @youtube,0,0,0,1083074306249244672,,Androw Tech,How To Unlock Bootloader Of Any Xiaomi Mobile 2019 (Hindi): https://t.co/oakr3WPZRl via @YouTube,0.0,Wed Jan 09 18:53:31 +0000 2019,AndrowTech,neutral,6,0.0,1076180489394966533,False
xiaomi mi electric water kettle with constant temperature-white  via @souq,xiaomi,xiaomi mi electric water kettle with constant temperature-white  via @souq,76,822,4998,1083074392492572677,Yes Duabi,Pradhan Home Appliance,Xiaomi Mi Electric Water Kettle with Constant Temperature-white https://t.co/5hVJ4vmSGi via @Souq,0.0,Wed Jan 09 18:53:52 +0000 2019,HomePradhan,neutral,565,0.3333333333333333,1043438899928985600,False
xiaomi mi robot vacuum giveaway ,xiaomi,xiaomi mi robot vacuum giveaway ,6147,570,2825,1083075085186023424,,OLDMANSTAN,Xiaomi Mi Robot Vacuum Giveaway https://t.co/CfWx3b2VRI,-0.008333333333333333,Wed Jan 09 18:56:37 +0000 2019,OLDMANSTAN7,neutral,13995,0.0,860496762569732096,False
@badri_dhoni @madhavsheth1 @manukumarjain @xiaomiindia @realmecarein why did you tag mkj and xiaomi?,xiaomi,@badri_dhoni @madhavsheth1 @manukumarjain @xiaomiindia @realmecarein why did you tag mkj and xiaomi?,175,4,88,1083075417848852483,"Mathura,Uttar Pradesh",Aditya Sharma,@badri_dhoni @MadhavSheth1 @manukumarjain @XiaomiIndia @RealmeCareIn Why did you tag mkj and Xiaomi?,0.0,Wed Jan 09 18:57:56 +0000 2019,adityadtr897,neutral,88,0.0,1899561505,False
download and install stable 10.0.2.0 android pie update on xiaomi mi a2lite  ,xiaomi,download and install stable 10.0.2.0 android pie update on xiaomi mi a2lite  ,24,13,166,1083075502045310977,,AppsforPCi,Download and Install Stable 10.0.2.0 Android Pie Update on Xiaomi Mi A2 Lite https://t.co/FeDrLM7WE1 https://t.co/a47cbKzOLR,0.0,Wed Jan 09 18:58:16 +0000 2019,AppsforPCi,neutral,1132,0.0,810045093663113216,False
download and install stable 10.0.2.0 android pie update on xiaomi mi a2lite  ,xiaomi,download and install stable 10.0.2.0 android pie update on xiaomi mi a2lite  ,0,29,90,1083075537646559233,,Android Tutorial,Download and Install Stable 10.0.2.0 Android Pie Update on Xiaomi Mi A2 Lite https://t.co/ZJe2McPthk https://t.co/CZgW8bQ58O,0.0,Wed Jan 09 18:58:25 +0000 2019,androidtuts1,neutral,883,0.0,827995140685971456,False
@thetiaraann the series they announced is mid range. supposed to rival xiaomi's redmi series,xiaomi,@thetiaraann the series they announced is mid range. supposed to rival xiaomi's redmi series,1391,3617,951,1083075775052492800,Outchea ,Ryan,@TheTiaraAnn The series they announced is mid range. Supposed to rival xiaomi's redmi series,0.0,Wed Jan 09 18:59:22 +0000 2019,_theghettomonk,neutral,191631,0.0,25873558,False
"dear @xiaomi makers, kindly start making strong displays as they are very sensitive. in just one mionr fall my note ",xiaomi,"dear @xiaomi makers, kindly start making strong displays as they are very sensitive. in just one mionr fall my note ",207,50,94,1083075776692420608,India,Saurav,"Dear @xiaomi makers, kindly start making strong displays as they are very sensitive. In just one mionr fall my Note… https://t.co/w5rYi6twnn",0.3877777777777777,Wed Jan 09 18:59:22 +0000 2019,Being_Mediocre,positive,10880,0.8777777777777778,3243248730,False
xiaomi unveils the logo for the redmi brand   ,xiaomi,xiaomi unveils the logo for the redmi brand   ,515,1443,2570,1083076159913381888,"Bogor, Indonesia",Nur Syawaludin,Xiaomi unveils the logo for the Redmi brand   https://t.co/ZzFAUCtXrH,0.0,Wed Jan 09 19:00:53 +0000 2019,nur_syawaludin,neutral,22675,0.0,1717519950,False
xiaomi unveils the logo for the redmi brand ,xiaomi,xiaomi unveils the logo for the redmi brand ,19,1505,2562,1083076207208472576,"Dar es Salaam, Tanzania",David Kisamfu,Xiaomi unveils the logo for the Redmi brand https://t.co/2mavjprdEH,0.0,Wed Jan 09 19:01:05 +0000 2019,thedextazlab,neutral,400389,0.0,10409622,False
xiaomi unveils the logo for the redmi brand - ,xiaomi,xiaomi unveils the logo for the redmi brand - ,34,56,193,1083076568749166592,EU,EBData,Xiaomi unveils the logo for the Redmi brand - https://t.co/mTNQgFp2qs,0.0,Wed Jan 09 19:02:31 +0000 2019,EBDataNet,neutral,70190,0.0,558899450,False
"dear @xiaomi, kindly start making strong displays as they are very-very  sensitive. in just one minor fall my note ",xiaomi,"dear @xiaomi, kindly start making strong displays as they are very-very  sensitive. in just one minor fall my note ",207,50,94,1083076848836239360,India,Saurav,"Dear @xiaomi, kindly start making strong displays as they are very-very  sensitive. In just one minor fall my Note… https://t.co/xaIVZeEKFM",0.2708333333333333,Wed Jan 09 19:03:38 +0000 2019,Being_Mediocre,positive,10880,0.6833333333333333,3243248730,False
xiaomi amazfit bip smart watch men huami mi pace smartwatch android ios heart rate monitor 45 days battery. ,xiaomi,xiaomi amazfit bip smart watch men huami mi pace smartwatch android ios heart rate monitor 45 days battery. ,0,13994,14091,1083076888468307968,USA,Syed Sajjad,Xiaomi Amazfit Bip Smart Watch Men Huami Mi Pace Smartwatch Android iOS Heart Rate Monitor 45 Days Battery.… https://t.co/Ujw1ECJPzU,0.21428571428571427,Wed Jan 09 19:03:47 +0000 2019,SajjadSyed5,positive,141979,0.6428571428571429,323390096,False
i added a video to a @youtube playlist  asus zenfone max pro m1 vs xiaomi redmi note 5: budget phone battle,xiaomi,i added a video to a @youtube playlist  asus zenfone max pro m1 vs xiaomi redmi note 5: budget phone battle,3198,392,1403,1083076922328993797,Republic of the Philippines,PROJECT.PH | N.E.O.N. ☆ | Savior Striker DX,I added a video to a @YouTube playlist https://t.co/rGpVzJYaQF Asus ZenFone Max Pro M1 vs Xiaomi Redmi Note 5: Budget Phone Battle,0.0,Wed Jan 09 19:03:55 +0000 2019,JoshTiamzon,neutral,7529,0.0,390037881,False
"i liked a @youtube video  xiaomi mi a1 review, una compra brutal",xiaomi,"i liked a @youtube video  xiaomi mi a1 review, una compra brutal",6314,94,415,1083076928423317507,Argentina,Ariel Ontiveros 🇦🇷,"I liked a @YouTube video https://t.co/mhO9Q8CXUm Xiaomi Mi A1 review, una compra BRUTAL",-0.1375,Wed Jan 09 19:03:56 +0000 2019,ariel_salta06,negative,5673,0.9,309553335,False
xiaomi unveils the logo for the redmi brand ,xiaomi,xiaomi unveils the logo for the redmi brand ,0,140,316,1083077101908099073,Worldwide,Lappy Phone,Xiaomi unveils the logo for the Redmi brand https://t.co/MEPLle0We1,0.0,Wed Jan 09 19:04:38 +0000 2019,lappyphone,neutral,35821,0.0,3027909611,False
10pcs gimbal shock absorber damping ball &amp;amp; anti-shedding buckle for xiaomi mi drone 4k 1080p version ,xiaomi,10pcs gimbal shock absorber damping ball &amp;amp; anti-shedding buckle for xiaomi mi drone 4k 1080p version ,0,364,224,1083077141158342657,,Mike M. Guy - USA HOT DEAL,10Pcs Gimbal Shock Absorber Damping Ball &amp;amp; Anti-shedding Buckle for Xiaomi Mi Drone 4K 1080P Version https://t.co/Z0A7QEuacw,0.0,Wed Jan 09 19:04:47 +0000 2019,Sinaibouca,neutral,330136,0.0,2493370207,False
"@crumpygrumps .. um a xiaomi pocophone f1. will probably explode in my face or something, but i am curious about it ",xiaomi,"@crumpygrumps .. um a xiaomi pocophone f1. will probably explode in my face or something, but i am curious about it ",2575,282,210,1083077176042369024,,TinyViking,"@CrumpyGrumps .. um a xiaomi pocophone f1. Will probably explode in my face or something, but I am curious about it… https://t.co/VRUmIUYUYn",-0.1,Wed Jan 09 19:04:56 +0000 2019,TinyGamer82,negative,4245,1.0,703673486208835584,False
25% off xiaomi amazfit heart rate sports smartwatch gearbest coupon [german speaking] ,xiaomi,25% off xiaomi amazfit heart rate sports smartwatch gearbest coupon [german speaking] ,0,278,14,1083077338622029825,,Couponfordeals,25% off Xiaomi AMAZFIT Heart Rate Sports Smartwatch Gearbest Coupon [German Speaking] https://t.co/i4bWq5rdnc,0.0,Wed Jan 09 19:05:34 +0000 2019,Coupon4deals,neutral,26355,0.0,929214700449038337,False
xiaomi unveils the logo for the redmi brand  ,xiaomi,xiaomi unveils the logo for the redmi brand  ,0,89,11,1083077411913322496,"Paris, Ile-de-France",UniverSmartphone,Xiaomi unveils the logo for the Redmi brand https://t.co/oSCMa31B2m https://t.co/tnpiz5vJb9,0.0,Wed Jan 09 19:05:52 +0000 2019,UniverSmartphon,neutral,131398,0.0,401504224,False
xiaomi unveils the logo for the redmi brand  #tech #phone #mobile,xiaomi,xiaomi unveils the logo for the redmi brand  #tech #phone #mobile,756,460,1755,1083077551558406144,"40.826659,-73.982214",Lars,Xiaomi unveils the logo for the Redmi brand https://t.co/bXL0XowT0w #tech #phone #mobile,0.0,Wed Jan 09 19:06:25 +0000 2019,larsheat76,neutral,25795,0.0,15410959,False
xiaomi unveils the logo for the redmi brand weblink@  ,xiaomi,xiaomi unveils the logo for the redmi brand weblink@  ,6,57,56,1083077764889088000,"Kingston, Jamaica",Payton Wilmott,Xiaomi unveils the logo for the Redmi brand WEBLINK@ https://t.co/8G2ARoyaD7 https://t.co/PVnWYkzz2z,0.0,Wed Jan 09 19:07:16 +0000 2019,Technicational,neutral,32885,0.0,116809880,False
@knewkeed surprised you could use a xiaomi phone tho or is it just for reviewing? you were somehow against them in early 2018 tho.,xiaomi,@knewkeed surprised you could use a xiaomi phone tho or is it just for reviewing? you were somehow against them in early 2018 tho.,3006,141,101,1083077809063542785,,👑Xanderrrr,@KneWKeeD Surprised you could use a xiaomi phone tho or is it just for reviewing? You were somehow against them in early 2018 tho.,0.1,Wed Jan 09 19:07:26 +0000 2019,Lawrx_,positive,411,0.6,1038021937304416256,False
xiaomi unveils the logo for the redmi brand ,xiaomi,xiaomi unveils the logo for the redmi brand ,7,181,1,1083077834745237506,ここ！,えくりあ（モバイル系ニュースBOT）,Xiaomi unveils the logo for the Redmi brand https://t.co/8ge5xFenWG,0.0,Wed Jan 09 19:07:33 +0000 2019,eqlia_nozomu,neutral,212088,0.0,447798892,False
#xiaomi: why small businesses cannot ignore cybersecurity ,xiaomi,#xiaomi: why small businesses cannot ignore cybersecurity ,30,218,145,1083077869629251586,UK,247 Tech,#Xiaomi: Why Small Businesses Cannot Ignore CyberSecurity https://t.co/oK2lNB8AwO,-0.25,Wed Jan 09 19:07:41 +0000 2019,247tech_,negative,31264,0.4,3089388113,False
 | xiaomi unveils the logo for the redmibrand ,xiaomi, | xiaomi unveils the logo for the redmibrand ,0,151,53,1083077947743981568,Hong Kong,Mukesh Balani,https://t.co/p2pKZybNWd | Xiaomi unveils the logo for the Redmi brand https://t.co/VhPoJeHB4q,0.0,Wed Jan 09 19:08:00 +0000 2019,mukeshbalani80,neutral,262209,0.0,25237079,False
"check out the xiaomi mwsp01 smart qi wireless charging mouse pad - now only $51.99!  wireless charging function, h ",xiaomi,"check out the xiaomi mwsp01 smart qi wireless charging mouse pad - now only $51.99!  wireless charging function, h ",0,28,0,1083077974604349440,,MonkeyECHO,"Check out the Xiaomi MWSP01 Smart Qi Wireless Charging Mouse Pad - NOW ONLY $51.99! 🔥 Wireless Charging Function, H… https://t.co/91MBNkLqkd",0.10714285714285714,Wed Jan 09 19:08:06 +0000 2019,TryMonkeyEcho,positive,385,0.8214285714285714,1361536213,False
"#androidtv market 2019, proceeding towards a smarter lifestyle, by key manufacturers: samsung electronics, vizio, s ",xiaomi,"#androidtv market 2019, proceeding towards a smarter lifestyle, by key manufacturers: samsung electronics, vizio, s ",23,27,70,1083077988919332864,,shanee merson,"#AndroidTV Market 2019, Proceeding Towards a Smarter Lifestyle, by Key Manufacturers: Samsung Electronics, Vizio, S… https://t.co/f942qBpPKY",0.0,Wed Jan 09 19:08:09 +0000 2019,shaneemerson11,neutral,630,1.0,738349327387480066,False
xiaomi unveils the logo for the redmi brand  ,xiaomi,xiaomi unveils the logo for the redmi brand  ,4,810,4,1083078022440407046,http://blog.rosesana.com,Rose Sana,Xiaomi unveils the logo for the Redmi brand https://t.co/1NhMVQWW1t https://t.co/12utBCI2be,0.0,Wed Jan 09 19:08:17 +0000 2019,rosesana,neutral,88437,0.0,26977067,False
xiaomi unveils the logo for the redmi brand  ,xiaomi,xiaomi unveils the logo for the redmi brand  ,0,809,1576,1083078049409761280,Yogyakarta,ONES_Gadget,Xiaomi unveils the logo for the Redmi brand https://t.co/nwBNWVNeIM https://t.co/2cDgJjeKB2,0.0,Wed Jan 09 19:08:24 +0000 2019,ONES_Gadget,neutral,32769,0.0,2167541258,False
xiaomi unveils the logo for the redmi brand ,xiaomi,xiaomi unveils the logo for the redmi brand ,0,42,45,1083078092510453760,"Burbank, CA",Greg Kiselyuk,Xiaomi unveils the logo for the Redmi brand https://t.co/15XKjg5tvk,0.0,Wed Jan 09 19:08:34 +0000 2019,greg_kiselyuk,neutral,24323,0.0,2974876366,False
xiaomi unveils the logo for the redmi brand  via @gsmarena_com,xiaomi,xiaomi unveils the logo for the redmi brand  via @gsmarena_com,4930,2658,4976,1083078194998231041,Dubai | دبي | Abuja | Lagos...,USMAN YUSUF™,Xiaomi unveils the logo for the Redmi brand https://t.co/tPa4TJrq3i via @gsmarena_com,0.0,Wed Jan 09 19:08:58 +0000 2019,ussmo,neutral,64023,0.0,209038505,False
check out xiaomi wowstick 1f+ 64 in 1 electric screwdriver cordless lithium-ion charge led   via @ebay,xiaomi,check out xiaomi wowstick 1f+ 64 in 1 electric screwdriver cordless lithium-ion charge led   via @ebay,4,7,186,1083078307044868101,,Ibrahim bn Brahim,Check out XIAOMI Wowstick 1F+ 64 In 1 Electric Screwdriver Cordless Lithium-ion Charge LED  https://t.co/NygKQ5du3Z via @eBay,0.0,Wed Jan 09 19:09:25 +0000 2019,ibrahimovic1235,neutral,143,0.0,4899290254,False
xiaomi unveils the logo for the redmi brand ,xiaomi,xiaomi unveils the logo for the redmi brand ,1,806,41,1083078320294645761,"Vancouver, British Columbia",Unlock2Cell,Xiaomi unveils the logo for the Redmi brand https://t.co/RtGDbmc6dX,0.0,Wed Jan 09 19:09:28 +0000 2019,unlock2cell,neutral,4086,0.0,3416977679,False
#declassified new #wireless headphones from xiaomi via @z_news_xyz ,xiaomi,#declassified new #wireless headphones from xiaomi via @z_news_xyz ,1584,56,308,1083078367375749120,,Slava,#Declassified new #wireless headphones from Xiaomi via @z_news_xyz https://t.co/P8hVzGHIVG,0.13636363636363635,Wed Jan 09 19:09:40 +0000 2019,slava73328,positive,227,0.45454545454545453,913161952062517249,False
"  yeelight simple led ceiling light pro 220v 90w from #xiaomi youpin - white white shell
code rduc: gbled910903 ",xiaomi,"  yeelight simple led ceiling light pro 220v 90w from #xiaomi youpin - white white shell
code rduc: gbled910903 ",37,44,43,1083078547797958656,"Ville-d'Avray, France",GeekMPS - Promo,"🎟️  Yeelight Simple LED Ceiling Light Pro 220V 90W from #Xiaomi Youpin - WHITE WHITE SHELL
code réduc: GBLED910903… https://t.co/9rPsEpWi6e",0.1,Wed Jan 09 19:10:23 +0000 2019,gmps_promo,positive,44420,0.2642857142857143,913110050885062657,False
xiaomi unveils the logo for the redmi brand  ,xiaomi,xiaomi unveils the logo for the redmi brand  ,0,8,0,1083078713317695488,"Ile-de-France, France",ultimatepocket,Xiaomi unveils the logo for the Redmi brand https://t.co/EhKwh5N2LG https://t.co/tQ3b4sfjqw,0.0,Wed Jan 09 19:11:02 +0000 2019,ultimatepocket1,neutral,2916,0.0,1080091599198191617,False
xiaomi unveils the logo for the redmi brand  ,xiaomi,xiaomi unveils the logo for the redmi brand  ,7,145529,1,1083078719999160320,,GSMArena.com,Xiaomi unveils the logo for the Redmi brand https://t.co/ifRKQQLeDU https://t.co/xki3tbLqLO,0.0,Wed Jan 09 19:11:04 +0000 2019,gsmarena_com,neutral,40078,0.0,218570536,False
xiaomi unveils the logo for the redmi brand   @gsmarena_com,xiaomi,xiaomi unveils the logo for the redmi brand   @gsmarena_com,6,17,60,1083078727133626369,India,GPLad,Xiaomi unveils the logo for the Redmi brand https://t.co/b5t1qVEAfw » @GSMArena_com,0.0,Wed Jan 09 19:11:05 +0000 2019,GPLad64,neutral,6239,0.0,821037248757919744,False
"$20 off for xiaomi mi8 6gb 256gb blue /black  
link: 
shop: #geekbuying
code: gwnnzowf ",xiaomi,"$20 off for xiaomi mi8 6gb 256gb blue /black  
link: 
shop: #geekbuying
code: gwnnzowf ",0,65,12,1083078829600575488,Vereinigte Staaten,China Deals,"$20 off for Xiaomi Mi8 6GB 256GB Blue /Black  
►Link: https://t.co/7gRBSJ47f0
►Shop: #Geekbuying
►Code: GWNNZOWF… https://t.co/LG4Uvyn8qI",0.0,Wed Jan 09 19:11:30 +0000 2019,ChinaGadgetDeal,neutral,7208,0.1,878005867400048641,False
"xiaomi redmi note 7 launch event tomorrow: livestream timings, how to watch ",xiaomi,"xiaomi redmi note 7 launch event tomorrow: livestream timings, how to watch ",1,48,5,1083078891340734475,"Uttar Pradesh, India",FUnnTEchnEWS,"Xiaomi Redmi Note 7 launch event tomorrow: Livestream timings, how to watch https://t.co/aOZAPArvNT",0.0,Wed Jan 09 19:11:44 +0000 2019,Rohitko65806649,neutral,6868,0.0,2965304735,False
xiaomi mi band 3 fitness tracker smart b  para   por 39.00eur  ,xiaomi,xiaomi mi band 3 fitness tracker smart b  para   por 39.00eur  ,626,5747,6314,1083078969405132801,,Running,Xiaomi Mi Band 3 Fitness Tracker Smart B  para   por 39.00EUR  https://t.co/DjtnPrRRI0,0.21428571428571427,Wed Jan 09 19:12:03 +0000 2019,ofertasrunning,positive,28415,0.6428571428571429,3046659227,False
news on  xiaomi unveils the logo for the redmi brand  for more tech n ,xiaomi,news on  xiaomi unveils the logo for the redmi brand  for more tech n ,59,226,1044,1083079003219599362,,The Proud Geek,News on https://t.co/vl6weCkZ3M Xiaomi unveils the logo for the Redmi brand https://t.co/2XcXBUrrjp For more Tech N… https://t.co/5QBu00IFLr,0.5,Wed Jan 09 19:12:11 +0000 2019,theproudgeek99,positive,35101,0.5,790823048744165376,False
news on  xiaomi mi mix 3 review  for more tech news visit ,xiaomi,news on  xiaomi mi mix 3 review  for more tech news visit ,59,226,1044,1083079006977773568,,The Proud Geek,News on https://t.co/vl6weCkZ3M Xiaomi Mi Mix 3 review https://t.co/v7ERLUONjK For more Tech News visit… https://t.co/zIZjZAmPe8,0.5,Wed Jan 09 19:12:12 +0000 2019,theproudgeek99,positive,35102,0.5,790823048744165376,False
xiaomi mi mix 3 review weblink@  ,xiaomi,xiaomi mi mix 3 review weblink@  ,6,57,56,1083079054759260170,"Kingston, Jamaica",Payton Wilmott,Xiaomi Mi Mix 3 review WEBLINK@ https://t.co/mLGb4zCRXE https://t.co/snjUnwdTqc,0.0,Wed Jan 09 19:12:23 +0000 2019,Technicational,neutral,32886,0.0,116809880,False
xiaomi unveils the logo for the redmi brand ,xiaomi,xiaomi unveils the logo for the redmi brand ,0,55,19,1083079085302185986,"Dhaka, Bangladesh",Muktadirul Haq Khan,Xiaomi unveils the logo for the Redmi brand https://t.co/E1Qmn9Lb0h,0.0,Wed Jan 09 19:12:31 +0000 2019,Muktadir_H_Khan,neutral,19537,0.0,4443876073,False
34% off xiaomi m365 folding electric scooter gearbest coupon ,xiaomi,34% off xiaomi m365 folding electric scooter gearbest coupon ,0,278,14,1083079158685728768,,Couponfordeals,34% off Xiaomi M365 Folding Electric Scooter Gearbest Coupon https://t.co/PzzCB14GyF,0.0,Wed Jan 09 19:12:48 +0000 2019,Coupon4deals,neutral,26356,0.0,929214700449038337,False
(xiaomi mi mix 3 review) has been published on looking for it news -  ,xiaomi,(xiaomi mi mix 3 review) has been published on looking for it news -  ,2,2094,4927,1083079500567666689,,Muawia IT News,(Xiaomi Mi Mix 3 review) has been published on Looking For IT News - https://t.co/jSaqE56Ag9 https://t.co/Lyf0Ph79VS,0.0,Wed Jan 09 19:14:10 +0000 2019,MuawiaTechno,neutral,6551,0.0,986135203520352256,False
upcoming xiaomi redmi go with aspect ratio 18:9 announced;specifications  ,xiaomi,upcoming xiaomi redmi go with aspect ratio 18:9 announced;specifications  ,1370,10455,9582,1083079823646437381,Nigeria,Root Stock ROM,Upcoming Xiaomi Redmi Go With Aspect ratio 18:9 Announced; Specifications https://t.co/umfcwdMflg https://t.co/nHy9y0upQ6,0.0,Wed Jan 09 19:15:27 +0000 2019,rootstockrom,neutral,30408,0.0,2477187536,False
us-china trade talks; xiaomi shares plunge; fed minutes - cnn  ,xiaomi,us-china trade talks; xiaomi shares plunge; fed minutes - cnn  ,114,1619,1130,1083079987547131904,"Bowie, MD",Sid Hameed,US-China trade talks; Xiaomi shares plunge; Fed minutes - CNN https://t.co/ey0zTYdZAa https://t.co/pV2wqexlxl,0.0,Wed Jan 09 19:16:06 +0000 2019,SidHameed,neutral,25581,0.0,108603022,False
