TextBlob,brand,clean,favourites_count,followers_count,friends_count,id,location,name,orig,polarity,pubdate,screen_name,sentiment,statuses_count,subjectivity,user_id,verified
just saw a guy throw his eaten apple on the ground in a busy area when there was a bin like 10 feet away from him a ,apple,just saw a guy throw his eaten apple on the ground in a busy area when there was a bin like 10 feet away from him a ,6560,284,1179,1105143798584262656,A Town Called Eureka,☺ Ayayron 😉,Just saw a guy throw his eaten apple on the ground in a busy area when there was a bin like 10 feet away from him a… https://t.co/dfGTBiNDn6,0.1,Mon Mar 11 16:29:48 +0000 2019,smileyungcashew,positive,6329,0.3,18661716,False
@dread_shak this phone was old smh ... idk the apple i would that was on it ,apple,@dread_shak this phone was old smh ... idk the apple i would that was on it ,5,961,551,1105143872106229760,2039 s 5st ,💅🏽,@Dread_Shak This phone was old smh ... idk the Apple ID that was on it 😢😢😢😤,0.1,Mon Mar 11 16:30:06 +0000 2019,_Oniqx,positive,17987,0.2,3379333132,False
@sethabramson a least he didn't ask tim apple if he wnted some more covfefe.,apple,@sethabramson a least he didn't ask tim apple if he wnted some more covfefe.,1723,401,114,1105144071667019777,,Jim,@SethAbramson A least he didn't ask Tim Apple if he wnted some more covfefe.,0.1,Mon Mar 11 16:30:53 +0000 2019,Jim56931230,positive,5370,0.45,552032245,False
"the apple doesnt fall far from your kids lunchbox.  it falls directly into the trash, thrown there by your son wi ",apple,"the apple doesnt fall far from your kids lunchbox.  it falls directly into the trash, thrown there by your son wi ",222,421,700,1105144206866157569,"Austin, Texas",Amanda Hill,"The apple doesn’t fall far from your kid’s lunchbox.  It falls directly into the trash, thrown there by your son wi… https://t.co/DSQKVS1a57",0.1,Mon Mar 11 16:31:26 +0000 2019,amandabethhill,positive,1397,0.7,24497679,False
this is @cnn... really @cnnpr? this is who you employ? this is who currently represents your business model? this i ,apple,this is @cnn... really @cnnpr? this is who you employ? this is who currently represents your business model? this i ,23950,940,1271,1105144593627131906,Texas,"""So True"" Jen",THIS is @CNN... Really @CNNPR? THIS is who you employ? THIS is who currently represents your business model? THIS i… https://t.co/hfTlagLVgX,0.1,Mon Mar 11 16:32:58 +0000 2019,jen_myPsalms182,positive,31017,0.30000000000000004,128892904,False
"

thinking about pushing the tape/album/ep/? back til april, too much going on rn ): i promi ",apple,"

thinking about pushing the tape/album/ep/? back til april, too much going on rn ): i promi ",9683,663,439,1105144772858204162,rawVA,🐉 SHINOBI,"https://t.co/1qMMWha1GW

thinking about pushing the tape/album/ep/? back til april, too much going on rn ): I promi… https://t.co/YTf1BDcGFK",0.1,Mon Mar 11 16:33:41 +0000 2019,joshuagodly_,positive,6091,0.1,2769690280,False
"hahaha, he is actually defending this...",apple,"hahaha, he is actually defending this...",552,1223,1174,1105144939883753472,"Ghent, Belgium",Dimitri Van Heucke,"Hahaha, he is actually defending this...",0.1,Mon Mar 11 16:34:20 +0000 2019,dimitrivh,positive,15174,0.25,6286562,False
@kohenari @govricketts @negop the apple doesnt fall far from the tree ,apple,@kohenari @govricketts @negop the apple doesnt fall far from the tree ,82165,1332,808,1105145025657270273,Nearby,President “I Believe Putin”,@kohenari @GovRicketts @NEGOP The apple doesn’t fall far from the tree https://t.co/Vbf0VTB4El,0.1,Mon Mar 11 16:34:41 +0000 2019,realworldrj,positive,170435,1.0,14570525,False
dude really has the thinnest skin in the world. utterly incapable of ever admitting he messed up. you messed up. it ,apple,dude really has the thinnest skin in the world. utterly incapable of ever admitting he messed up. you messed up. it ,33061,478,490,1105145038802173953,,So PGA,Dude really has the thinnest skin in the world. Utterly incapable of ever admitting he messed up. You messed up. It… https://t.co/raEdo9Jnn4,0.1,Mon Mar 11 16:34:44 +0000 2019,a_smitty96,positive,10925,0.6,2162561163,False
"heading to the town centre? 

check out our fixed fares from your area. 

book now -  01236 738738 or book on our a ",apple,"heading to the town centre? 

check out our fixed fares from your area. 

book now -  01236 738738 or book on our a ",6,115,907,1105145150089637888,"Unit 1,
5 Main Road,
Condorrat",Express Cars Cumbernauld,"Heading To The Town Centre? 

Check out our Fixed Fares from your Area. 

Book Now -  01236 738738 or book on our A… https://t.co/C5J6Og9Y5c",0.1,Mon Mar 11 16:35:11 +0000 2019,Expresscars738,positive,468,0.2,851920317329149953,False
"only an illusionist's iphone autocorrects ""straight"" to ""straitjacket""",apple,"only an illusionist's iphone autocorrects ""straight"" to ""straitjacket""",155,373,394,1105145211963924486,"Chattanooga, TN",kenhartley,"Only an illusionist's iPhone autocorrects ""Straight"" to ""Straitjacket""",0.1,Mon Mar 11 16:35:25 +0000 2019,kenhartley,positive,4353,0.7,15709703,False
straight orwellian. except big brother wouldve had all recordings destroyed and reshot without him sounding like a ,apple,straight orwellian. except big brother wouldve had all recordings destroyed and reshot without him sounding like a ,73090,3368,1370,1105145218381303813,Stockholm,Pete Fraser,Straight Orwellian. Except Big Brother would’ve had all recordings destroyed and reshot without him sounding like a… https://t.co/6YsoTLzi0n,0.1,Mon Mar 11 16:35:27 +0000 2019,petefrasermusic,positive,152414,0.25,83353811,False
&gt; apple and roku have nearly finalized deal for airplay 2 support [report] ,apple,&gt; apple and roku have nearly finalized deal for airplay 2 support [report] ,108,1268,2,1105145355325374464,,iATKOS x86,&gt; Apple and Roku Have Nearly Finalized Deal for AirPlay 2 Support [Report] https://t.co/vWR4BFD5gq,0.1,Mon Mar 11 16:35:59 +0000 2019,iATKOSx86,positive,41903,0.4,346530368,False
"trump told the donors that he actually said ""tim cook apple"" really fast, and the ""cook"" part of the sentence was s ",apple,"trump told the donors that he actually said ""tim cook apple"" really fast, and the ""cook"" part of the sentence was s ",3876,3661,4782,1105145614441070592,"Mostly Chicago, IL ",Daniel Lopez,"Trump told the donors that he actually said ""Tim Cook Apple"" really fast, and the ""Cook"" part of the sentence was s… https://t.co/LsBywcKCKu",0.1,Mon Mar 11 16:37:01 +0000 2019,4danlopez,positive,134502,0.35,25969442,False
"nearly all the people in the world were laughing you, we need no assistance from the media to do that. you're a jok ",apple,"nearly all the people in the world were laughing you, we need no assistance from the media to do that. you're a jok ",38074,528,611,1105145744577576960,"CA & FL, USA",ErinA,"Nearly all the people in the world were laughing you, we need no assistance from the media to do that. You're a jok… https://t.co/Zn133BAiMG",0.1,Mon Mar 11 16:37:32 +0000 2019,AErinalex,positive,21017,0.4,400340518,False
the apple doesnt fall far from the tree ,apple,the apple doesnt fall far from the tree ,3041,180,329,1105145864371294208,"Miami, FL",🌺,the apple doesn’t fall far from the tree https://t.co/PY7mn6uvdj,0.1,Mon Mar 11 16:38:01 +0000 2019,sofieguis,positive,1472,1.0,759460661093171204,False
@realdonaldtrump wow yesterday it was tim cook apple but you said cook softly and the mic didnt pick it up. today ,apple,@realdonaldtrump wow yesterday it was tim cook apple but you said cook softly and the mic didnt pick it up. today ,6675,68,296,1105145910286344192,,Felicia Clemens,@realDonaldTrump Wow yesterday it was Tim Cook Apple but you said Cook softly and the mic didn’t pick it up. Today… https://t.co/WhbLmxMm9E,0.1,Mon Mar 11 16:38:12 +0000 2019,felicia_clemens,positive,4563,0.675,3448590083,False
"she wants total control! she doesnt under def of capitalism: means of production is in the hands of the people, so ",apple,"she wants total control! she doesnt under def of capitalism: means of production is in the hands of the people, so ",30300,3048,3596,1105145935695396871,"Florida, USA",Patti Archer🇺🇸❤️🇺🇸,"She wants TOTAL CONTROL! She doesn’t under Def of Capitalism: means of Production is in the hands of the PEOPLE, So… https://t.co/5NrkTCX2Ap",0.1,Mon Mar 11 16:38:18 +0000 2019,PattiArcher13,positive,13542,0.425,985168648561184770,False
wow what a story... a must read.  ,apple,wow what a story... a must read.  ,304,432,791,1105146390274064384,"Hicksville, NY",NIKA A.,Wow what a story... a Must Read. 😢 https://t.co/shDSs2heeU,0.1,Mon Mar 11 16:40:06 +0000 2019,Sweetnika667,positive,4110,1.0,436777737,False
the apple doesn't fall far away from the  ,apple,the apple doesn't fall far away from the  ,326,880,162,1105146674199101440,,Hamoud S. Al-Sabah,The apple doesn't fall far away from the 🌲 https://t.co/9oT3aUrEXW,0.1,Mon Mar 11 16:41:14 +0000 2019,hamoudss,positive,2389,1.0,45886063,False
"@robotterror (i should note that this article doesn't say ""apple handed the keys over to xi directly"", but they may ",apple,"@robotterror (i should note that this article doesn't say ""apple handed the keys over to xi directly"", but they may ",4500,157,164,1105146754201116673,"Pierce County, WA",eric french,"@robotterror (I should note that this article doesn't say ""Apple handed the keys over to Xi directly"", but they may… https://t.co/4XVK4SZhEf",0.1,Mon Mar 11 16:41:33 +0000 2019,djsyndrome,positive,7741,0.4,218970613,False
i am marrying an old apple,apple,i am marrying an old apple,10316,303,174,1105146822362750979,IG: tacosdetripa,ᴊᴇɴɴɪғᴇʀ,I’m marrying an old apple,0.1,Mon Mar 11 16:41:49 +0000 2019,cooltrash,positive,2143,0.2,3489548180,False
@realdonaldtrump the only thing dumber than calling him tim apple is the claim that it was intentional. i really do ,apple,@realdonaldtrump the only thing dumber than calling him tim apple is the claim that it was intentional. i really do ,2891,74,363,1105146852645601282,"Los Angeles, CA",Jordan Hubbard,@realDonaldTrump The only thing dumber than calling him Tim Apple is the claim that it was intentional. I really do… https://t.co/YgBMWNHvH0,0.1,Mon Mar 11 16:41:56 +0000 2019,JordanEHubbard,positive,248,0.6,1039363238167638018,False
yo the internet wild,apple,yo the internet wild,38888,1009,89,1105147066131664897,Harlem World USA,PHIL WALKER,Yo the internet wild😂😭,0.1,Mon Mar 11 16:42:47 +0000 2019,RealPhilWalker,positive,15389,0.4,2308795788,False
home stretch  intergalactic electro-funk squad twrp are dropping in tuesday night for a nearly sold out show with ,apple,home stretch  intergalactic electro-funk squad twrp are dropping in tuesday night for a nearly sold out show with ,2499,2443,1113,1105147182837972992,"Reno, NV, USA",Holland Project,Home stretch ✨ Intergalactic electro-funk squad TWRP are dropping in Tuesday night for a nearly sold out show with… https://t.co/WmUFNcDzA0,0.1,Mon Mar 11 16:43:15 +0000 2019,hollandproject,positive,3116,0.4,19266906,False
"@maggienyt @chriscuomo @govchristie naturally, maga maggie has time to tweet about ""tim apple"" but not about the se ",apple,"@maggienyt @chriscuomo @govchristie naturally, maga maggie has time to tweet about ""tim apple"" but not about the se ",16614,410,575,1105147294977085440,,God-Awful Journalism,"@maggieNYT @ChrisCuomo @GovChristie Naturally, MAGA Maggie has time to tweet about ""Tim Apple"" but not about the se… https://t.co/bQdOcBOvcH",0.1,Mon Mar 11 16:43:42 +0000 2019,AwfulJournalism,positive,14531,0.4,533157292,False
"elizabeth warren, when elected president wants to dismantle amazon and apple.
american democracts make canada's ndp ",apple,"elizabeth warren, when elected president wants to dismantle amazon and apple.
american democracts make canada's ndp ",6,147,351,1105147332180402180,Vancouver BC,Brian Libin,"Elizabeth Warren, when elected president wants to dismantle Amazon and Apple.
American Democracts make Canada's NDP… https://t.co/B0SXNqf9Sx",0.1,Mon Mar 11 16:43:51 +0000 2019,BrianLibin,positive,161,0.05,42168375,False
"wow, and this is the president??????",apple,"wow, and this is the president??????",10730,39,173,1105147492226654213,,Jakethekid,"Wow, and this is the president??????",0.1,Mon Mar 11 16:44:29 +0000 2019,Jakethekid7,positive,2133,1.0,1001975577744588800,False
"when my children make up stories that are too obvious, i always have difficulties in keeping a straight face. ",apple,"when my children make up stories that are too obvious, i always have difficulties in keeping a straight face. ",258,138,142,1105147520399884288,Amsterdam,Henk-Willem Beks,"When my children make up stories that are too obvious, I always have difficulties in keeping a straight face.… https://t.co/37pN5yuSIH",0.1,Mon Mar 11 16:44:36 +0000 2019,HWB77,positive,1213,0.45,195385258,False
you and my at-one-time 4 year old grandson...same excuses when caught.  he grew out of it...,apple,you and my at-one-time 4 year old grandson...same excuses when caught.  he grew out of it...,22,187,267,1105147809853001733,"Northeast Tarrant County, Tx","Bill Knox, Realtor",You and my at-one-time 4 year old grandson...same excuses when caught.  He grew out of it...,0.1,Mon Mar 11 16:45:45 +0000 2019,knox_team,positive,929,0.2,323317534,False
old crank ,apple,old crank ,443,3616,1048,1105147826345005056,"Washington, DC",Reg 1/2x,Old crank https://t.co/JGu0ep5xYp,0.1,Mon Mar 11 16:45:49 +0000 2019,ReggieRegSW,positive,377637,0.2,134339261,False
not too far from the truth...,apple,not too far from the truth...,2100,36,67,1105148081820090368,"Fort Collins, CO",Unicorn Skiing,Not too far from the truth...,0.1,Mon Mar 11 16:46:50 +0000 2019,bigalemory,positive,8066,1.0,832722635846868992,False
"@gabielsound &amp; barla - wips (out now)

we have been writing this album for 2 years and it is finally here. thanks t ",apple,"@gabielsound &amp; barla - wips (out now)

we have been writing this album for 2 years and it is finally here. thanks t ",1167,484,276,1105148103710134274,,barla,"@Gabielsound &amp; Barla - WIPS (OUT NOW)

We have been writing this album for 2 years and it is finally here. Thanks t… https://t.co/6yvBmq5iES",0.1,Mon Mar 11 16:46:55 +0000 2019,barlabeats,positive,74,0.6,126400254,False
monopolizing a booth in azzies so i can chomp loudly on my apple,apple,monopolizing a booth in azzies so i can chomp loudly on my apple,16611,314,354,1105148107917017089,oberlin,miranda,monopolizing a booth in azzies so I can chomp loudly on my apple,0.1,Mon Mar 11 16:46:56 +0000 2019,purrrrcell,positive,7533,0.8,1072419199,False
the tl is wild today,apple,the tl is wild today,7467,501,832,1105148111192813568,"Heraklion, Greece",Général Butt Naked,The TL is wild today,0.1,Mon Mar 11 16:46:57 +0000 2019,jbreezythahulk,positive,11618,0.4,272443238,False
wow please tell us what you do with all that saved time,apple,wow please tell us what you do with all that saved time,22842,375,195,1105148248879173632,Somewhere working it all out,Chrish,Wow please tell us what you do with all that saved time,0.1,Mon Mar 11 16:47:29 +0000 2019,Chrishmas_,positive,114131,1.0,503984678,False
"also apple has an extra syllable, the absolute waster.",apple,"also apple has an extra syllable, the absolute waster.",318,165,1202,1105148323491659777,Plymouth,Ben Snell,"Also “Apple” has an extra syllable, the absolute waster.",0.1,Mon Mar 11 16:47:47 +0000 2019,TheBenSnell,positive,8397,0.5,70751820,False
to save words. wow ,apple,to save words. wow ,7092,532,503,1105148436846989313,🇬🇭 ,Abu kilimanjaro ⛰,To save words. Wow 😂,0.1,Mon Mar 11 16:48:14 +0000 2019,bra_ABU,positive,29891,1.0,228757008,False
"@realdonaldtrump so the extra .25 seconds it would take to insert the word ""and"" or ""at"" between ""tim"" &amp; ""apple"" was just too much?",apple,"@realdonaldtrump so the extra .25 seconds it would take to insert the word ""and"" or ""at"" between ""tim"" &amp; ""apple"" was just too much?",14045,392,659,1105148681039343616,Nashville ,Jeremy Dykes,"@realDonaldTrump So the extra .25 seconds it would take to insert the word ""and"" or ""at"" between ""Tim"" &amp; ""Apple"" was just too much?",0.1,Mon Mar 11 16:49:12 +0000 2019,hossj13,positive,4388,0.15000000000000002,15877950,False
"send help, i am nearly in tears thinking about tim apple",apple,"send help, i am nearly in tears thinking about tim apple",87056,9606,668,1105148933293133826,"St Louis, MO",Brenden Schaeffer,"send help, I am nearly in tears thinking about Tim Apple",0.1,Mon Mar 11 16:50:13 +0000 2019,bschaeffer12,positive,66854,0.4,331214624,True
again manufacturing defect is found in iphone 8 plus. unexpected. not accepting this issue by #apple. demanding hig ,apple,again manufacturing defect is found in iphone 8 plus. unexpected. not accepting this issue by #apple. demanding hig ,109,27,204,1105149214328270851,"Gorakhpur, India",Piyush singh,Again manufacturing defect is found in iphone 8 plus. Unexpected. Not accepting this issue by #Apple. Demanding hig… https://t.co/viHzyYMBqB,0.1,Mon Mar 11 16:51:20 +0000 2019,Piyushp1423,positive,69,1.0,2555822755,False
tim apple in action $aapl ,apple,tim apple in action $aapl ,2,21,92,1105149217956343809,,McFly 📈,Tim Apple in action $AAPL https://t.co/jpjyq0MHEq,0.1,Mon Mar 11 16:51:20 +0000 2019,BackToTheATH,positive,81,0.1,1084050797606899712,False
like. wow.,apple,like. wow.,788,644,189,1105149453282013184,Places,(S) Harold 🍿 █████████ (b)(5),Like. Wow.,0.1,Mon Mar 11 16:52:17 +0000 2019,haroldsmith3rd,positive,296,1.0,377560924,False
you were either being condescending or you had a case of old timers. no sane person thinks you were saving time.,apple,you were either being condescending or you had a case of old timers. no sane person thinks you were saving time.,15267,242,216,1105149523247026176,"California, USA",Paula Flagg,You were either being condescending or you had a case of old timers. No sane person thinks you were saving time.,0.1,Mon Mar 11 16:52:33 +0000 2019,FlaggPaula,positive,6963,0.2,780557910501752833,False
"but remember when you told donors on friday night at mar-a-lago that you actually said ""tim cook apple"" really fast ",apple,"but remember when you told donors on friday night at mar-a-lago that you actually said ""tim cook apple"" really fast ",8438,1114,1121,1105149666155388930,"Los Angeles, CA",Dana Rosendorff,"But remember when you told donors on Friday night at Mar-A-Lago that you actually said ""Tim Cook Apple"" really fast… https://t.co/Ww8v7x0y05",0.1,Mon Mar 11 16:53:07 +0000 2019,DanaRosendorff,positive,4173,0.35,34255447,False
"we are out of our brief stint in twitter jail, and to celebrate that and @kstatembbs big xii championship be sure ",apple,"we are out of our brief stint in twitter jail, and to celebrate that and @kstatembbs big xii championship be sure ",0,0,0,1105149668315537409,"Kansas City, MO",Boscoe’s Boys,"We are out of our brief stint in twitter jail, and to celebrate that and @KStateMBB’s Big XII Championship be sure… https://t.co/LUdmOJxmMD",0.1,Mon Mar 11 16:53:08 +0000 2019,BoscoesBoys,positive,2598,0.33055555555555555,972998298339594245,False
"@mitchellreports trump will never read it, not in a million years. he's too busy thinking up alternative explanatio ",apple,"@mitchellreports trump will never read it, not in a million years. he's too busy thinking up alternative explanatio ",126757,1803,4999,1105149693162651648,"Texas, USA",miss speech,"@mitchellreports Trump will never read it, not in a million years. He's too busy thinking up alternative explanatio… https://t.co/hDdEhzcs9S",0.1,Mon Mar 11 16:53:14 +0000 2019,miss_speech,positive,25455,0.3,145497573,False
@applevacations has become an absolute train wreck to deal with.  this will be my last trip. booked on frontier air ,apple,@applevacations has become an absolute train wreck to deal with.  this will be my last trip. booked on frontier air ,1,0,1,1105149865967996929,,Brian Dougherty,@AppleVacations has become an absolute train wreck to deal with.  This will be my last trip. Booked on Frontier Air… https://t.co/tsCMpwU1iJ,0.1,Mon Mar 11 16:53:55 +0000 2019,brianmyfridge,positive,8,0.48333333333333334,4845356456,False
"@teapainusa another story. trump told the donors that he actually said tim cook apple really fast, and the cook ",apple,"@teapainusa another story. trump told the donors that he actually said tim cook apple really fast, and the cook ",36738,1579,2243,1105150030975950855,"Los Angeles, California",Mary Cummins 💎,"@TeaPainUSA Another story. Trump told the donors that he actually said “Tim Cook Apple” really fast, and the “Cook”… https://t.co/hoVz9zoLKg",0.1,Mon Mar 11 16:54:34 +0000 2019,MaryCummins1,positive,27399,0.35,384953378,False
@senwarren may actually be strengthening the very companies that she wants to 'break up' when she broadcasts such m ,apple,@senwarren may actually be strengthening the very companies that she wants to 'break up' when she broadcasts such m ,415,72,37,1105150383381532672,Global,Stan Saler,@SenWarren may actually be strengthening the very companies that she wants to 'break up' when she broadcasts such m… https://t.co/75DoTD3rsS,0.1,Mon Mar 11 16:55:58 +0000 2019,sf_saler,positive,485,0.25,884547183084752896,False
this isn't even 13 year old boy bragging. this is beneath that.,apple,this isn't even 13 year old boy bragging. this is beneath that.,12953,3745,1022,1105361528310489090,Otago,Richard Wilson,This isn't even 13 year old boy bragging. This is beneath that.,0.1,Tue Mar 12 06:54:59 +0000 2019,KrispKiwi,positive,20306,0.2,19516869,False
"fall detection in apple watch series 4: how the algorithm was developed, how the data is used ",apple,"fall detection in apple watch series 4: how the algorithm was developed, how the data is used ",0,56,29,1105362046332284928,,Algo Monger,"Fall detection in Apple Watch Series 4: How the algorithm was developed, how the data is used https://t.co/eFHRAGFB4B",0.1,Tue Mar 12 06:57:03 +0000 2019,Algocracy,positive,28184,0.3,764531097241726976,False
#protectyouriphone luxury silicone tpu case for iphone xs x 7 8 6 6s plus soft silicon for iphone xr xs max case pl ,apple,#protectyouriphone luxury silicone tpu case for iphone xs x 7 8 6 6s plus soft silicon for iphone xr xs max case pl ,1039,19,520,1105362259705061377,"Neuchâtel, Switzerland",Cases iPhone,#protectyouriphone Luxury Silicone TPU Case for iPhone XS X 7 8 6 6s plus Soft Silicon For iPhone XR XS Max Case Pl… https://t.co/DaO4Zbjank,0.1,Tue Mar 12 06:57:54 +0000 2019,CasesiPhone_com,positive,339,0.35,1100022908255125505,False
"time bandits: taika waititi to produce, direct pilot for apple tv series remake - ign ",apple,"time bandits: taika waititi to produce, direct pilot for apple tv series remake - ign ",1,141,0,1105362841996050433,,Streaming TV News,"Time Bandits: Taika Waititi to Produce, Direct Pilot for Apple TV Series Remake - IGN https://t.co/2kFhXu0DkA",0.1,Tue Mar 12 07:00:12 +0000 2019,streamingtvnews,positive,51753,0.4,3303101345,False
taika waititi will write and direct time bandits series for apple  #tech,apple,taika waititi will write and direct time bandits series for apple  #tech,644,1098,933,1105362860782215169,Philippines,Anna Ercilla,Taika Waititi will write and direct ‘Time Bandits’ series for Apple https://t.co/SnzBLQ5sfS #tech,0.1,Tue Mar 12 07:00:17 +0000 2019,annaercilla,positive,395167,0.4,1336448917,False
how much is apple music cuz spinrilla starting to be ass to me,apple,how much is apple music cuz spinrilla starting to be ass to me,23055,218,120,1105363005116739585,"Where i wanna be , Worldwide ",ScarFa,How much is apple music cuz Spinrilla starting to be ass to me,0.1,Tue Mar 12 07:00:51 +0000 2019,Les_Babyy,positive,15892,0.15000000000000002,775425477603385344,False
taika waititi to direct and co-write time bandits tv show for apple ,apple,taika waititi to direct and co-write time bandits tv show for apple ,225,1542,4567,1105363009713655808,United States,Top&Hot news,Taika Waititi to direct and co-write Time Bandits TV show for Apple https://t.co/Ol3itXQL9j,0.1,Tue Mar 12 07:00:52 +0000 2019,trendiupdate,positive,7685,0.4,1036611278549147648,False
if anyone knows how much apple charges to fix the front screen and back camera for an iphone x dm me @applesupport,apple,if anyone knows how much apple charges to fix the front screen and back camera for an iphone x dm me @applesupport,19165,1579,1490,1105363189036855296,"Covina, CA",Daniel,If anyone knows how much Apple charges to fix the front screen and back camera for an IPhone X dm me @AppleSupport,0.1,Tue Mar 12 07:01:35 +0000 2019,Daniel4Ramirez,positive,7327,0.1,2467126213,False
every apple tv show and series announced so far     - cnet ,apple,every apple tv show and series announced so far     - cnet ,41,2361,1164,1105363238357733376,UK,Yusuf Chauhdry,Every Apple TV show and series announced so far     - CNET https://t.co/wzi3pEgptV,0.1,Tue Mar 12 07:01:47 +0000 2019,Yusufchauhdry,positive,150240,1.0,70523968,False
taika waititi will write and direct time bandits series for apple ,apple,taika waititi will write and direct time bandits series for apple ,204,384,143,1105363304610844673,"Montreal, Quebec, Canada",iWebContact,Taika Waititi will write and direct ‘Time Bandits’ series for Apple https://t.co/QWRQjMeEVg,0.1,Tue Mar 12 07:02:03 +0000 2019,iWebContact,positive,131833,0.4,1574200574,False
taika waititi will write and direct time bandits series for apple ,apple,taika waititi will write and direct time bandits series for apple ,0,58,20,1105363383954690048,UK,Jet Box Solutions,Taika Waititi will write and direct ‘Time Bandits’ series for Apple https://t.co/f0ecRzeyyO,0.1,Tue Mar 12 07:02:22 +0000 2019,jetboxsol,positive,79632,0.4,748096271144071169,False
"taika waititi will reportedly co-write, direct and executive produce a pilot episode for apples series remake of t ",apple,"taika waititi will reportedly co-write, direct and executive produce a pilot episode for apples series remake of t ",157,1122,1820,1105363556764049414,World Wide ,rayteamstudio.com,"Taika Waititi will reportedly co-write, direct and executive produce a pilot episode for Apple’s series remake of T… https://t.co/rALQRimopg",0.1,Tue Mar 12 07:03:03 +0000 2019,rayteamstudio,positive,107816,0.4,2597610080,False
taika waititi to direct time bandits series in development at apple - variety ,apple,taika waititi to direct time bandits series in development at apple - variety ,0,309,18,1105363558454513665,,Dots Group LLC,Taika Waititi to Direct ‘Time Bandits’ Series in Development at Apple - Variety https://t.co/C0AQ1H7l4m,0.1,Tue Mar 12 07:03:03 +0000 2019,TheDotsGroup,positive,187409,0.4,1460071028,False
"time bandits: taika waititi to produce, direct pilot for apple tv series remake - ign ",apple,"time bandits: taika waititi to produce, direct pilot for apple tv series remake - ign ",0,7,4,1105363593363681280,,108dayslater,"Time Bandits: Taika Waititi to Produce, Direct Pilot for Apple TV Series Remake - IGN https://t.co/WJHzHWlxaY",0.1,Tue Mar 12 07:03:11 +0000 2019,108dayslater,positive,5072,0.4,956665983711592448,False
taika waititi will write and direct time bandits series for apple ,apple,taika waititi will write and direct time bandits series for apple ,2727,27319,6861,1105363623831003136,India,Mahesh Khuman,Taika Waititi will write and direct ‘Time Bandits’ series for Apple https://t.co/j7GgAh77uC,0.1,Tue Mar 12 07:03:19 +0000 2019,MKhumanthem,positive,129944,0.4,722583252,False
taika waititi will write and direct time bandits series for apple ,apple,taika waititi will write and direct time bandits series for apple ,1628,485,323,1105363740273176577,Maracay Venezuela,IT&feel CA,Taika Waititi will write and direct ‘Time Bandits’ series for Apple https://t.co/9lImAPwHLb,0.1,Tue Mar 12 07:03:47 +0000 2019,itandfeel,positive,231567,0.4,898192994,False
"companies are leaking sensitive files via box accounts  leaks discovered at apple, the disco ",apple,"companies are leaking sensitive files via box accounts  leaks discovered at apple, the disco ",12,907,1725,1105363842845036544,United States,Bruno Ciano,"Companies are leaking sensitive files via Box accounts https://t.co/Kgglam7Sqg Leaks discovered at Apple, the Disco… https://t.co/g9H4NoSVem",0.1,Tue Mar 12 07:04:11 +0000 2019,brunociano,positive,70830,0.9,40832165,False
taika waititi will write and direct time bandits series for apple ,apple,taika waititi will write and direct time bandits series for apple ,11,236,482,1105363889263468544,United States,James Carton,Taika Waititi will write and direct ‘Time Bandits’ series for Apple https://t.co/wgJ7r9p4bH,0.1,Tue Mar 12 07:04:22 +0000 2019,jamescarton001,positive,66380,0.4,781754026345934848,False
taika waititi to write and direct apple series time bandits #bollywood #celebrity #tt ,apple,taika waititi to write and direct apple series time bandits #bollywood #celebrity #tt ,32,126,139,1105363917965090821,"Maharashtra, India",Bollywood Mirchi,Taika Waititi to write and direct Apple series Time Bandits #bollywood #celebrity #tt https://t.co/JoGtvYpqH4,0.1,Tue Mar 12 07:04:29 +0000 2019,bollywudMirchi,positive,17561,0.4,918059930795442176,False
apple offers 10% bonus when you add funds to your app store account - bgr androiddev #android ,apple,apple offers 10% bonus when you add funds to your app store account - bgr androiddev #android ,35,136,135,1105364105941135360,,Dario Pellegrini,Apple offers 10% bonus when you add funds to your App Store account - BGR androiddev #android https://t.co/jOuve8jT50,0.1,Tue Mar 12 07:05:14 +0000 2019,dario_p89,positive,47651,0.0,53990766,False
"fall detection in apple watch series 4: how the algorithm was developed, how the data isused ",apple,"fall detection in apple watch series 4: how the algorithm was developed, how the data isused ",27,78,81,1105364268831072257,,Times of News,"Fall detection in Apple Watch Series 4: How the algorithm was developed, how the data is used… https://t.co/madGQRlhU9",0.1,Tue Mar 12 07:05:53 +0000 2019,TimesofNewsHUB,positive,31271,0.3,1045994888909606912,False
iphone xs/xs max complete camera guide and review (with samples)   #naija,apple,iphone xs/xs max complete camera guide and review (with samples)   #naija,0,13,7,1105364406546939904,,Latest News For You,iPhone XS/XS Max Complete Camera Guide and Review (with samples) 🇱🇰 https://t.co/BBH5AHGl10 #Naija,0.1,Tue Mar 12 07:06:25 +0000 2019,Pawtersimms1,positive,4428,0.4,1060138299346640897,False
taika waititi set to write and direct time bandits pilot for apple ,apple,taika waititi set to write and direct time bandits pilot for apple ,232,918,3095,1105364482983972864,New york,Pass Us The Aux 🔥,Taika Waititi set to write and direct Time Bandits pilot for Apple https://t.co/TBKWSOCkqU,0.1,Tue Mar 12 07:06:44 +0000 2019,passustheaux,positive,99873,0.4,804468981360971776,False
